file_name,outcome,exposure,method,nsnp,b,se,pval,P
PLIN3_O60664_OID20143_v1_Cardiometabolic.txt,PLIN3,ssoe,Inverse variance weighted,13,-0.315358597590779,0.309079083755438,0.307578213815933,0.512044429451243
ENSA_O43768_OID31355_v1_Oncology_II.txt,ENSA,ssoe,Inverse variance weighted,13,0.324594600095494,0.309090384933889,0.293644197550631,0.532178576454396
ENOX2_Q16206_OID30152_v1_Cardiometabolic_II.txt,ENOX2,ssoe,Inverse variance weighted,13,-0.118564292499597,0.309091536643563,0.701282664785107,0.154106896423078
PRUNE2_Q8WUY3_OID31270_v1_Oncology_II.txt,PRUNE2,ssoe,Inverse variance weighted,13,0.374326133502321,0.30912019740562,0.225918250057378,0.646048684621597
SNAP29_O95721_OID21506_v1_Oncology.txt,SNAP29,ssoe,Inverse variance weighted,13,-0.11327587081273,0.309150586784886,0.714059148501288,0.146265812308173
GUCY2C_P25092_OID31318_v1_Oncology_II.txt,GUCY2C,ssoe,Inverse variance weighted,13,0.658307251652935,0.309161309341437,0.033226753261515,1.47851209355417
VSTM2L_Q96N03_OID20067_v1_Cardiometabolic.txt,VSTM2L,ssoe,Inverse variance weighted,13,-0.332437235131171,0.309243782180298,0.282374483241898,0.549174550849438
CINP_Q9BW66_OID31328_v1_Oncology_II.txt,CINP,ssoe,Inverse variance weighted,13,0.381621665270776,0.309249315080333,0.217193252190995,0.663153671632632
CTSH_P09668_OID20113_v1_Cardiometabolic.txt,CTSH,ssoe,Inverse variance weighted,13,0.131758786379742,0.30926381238632,0.670078624504733,0.17387423582876
EIF2S2_P20042_OID30270_v1_Cardiometabolic_II.txt,EIF2S2,ssoe,Inverse variance weighted,13,-0.0134940363692206,0.309263935552294,0.96519714483037,0.0153839714568378
NOS3_P29474_OID20834_v1_Neurology.txt,NOS3,ssoe,Inverse variance weighted,13,-0.147797515726291,0.309310913273114,0.632772398840846,0.198752472766613
TNFAIP8_O95379_OID20433_v1_Inflammation.txt,TNFAIP8,ssoe,Inverse variance weighted,13,0.187418986273343,0.309314609914137,0.544569857710913,0.263946400807481
BAX_Q07812_OID20856_v1_Neurology.txt,BAX,ssoe,Inverse variance weighted,13,-0.148412744984792,0.309323435461968,0.631371082732776,0.199715312999993
USP47_Q96K76_OID30119_v1_Cardiometabolic_II.txt,USP47,ssoe,Inverse variance weighted,13,-0.163601624428923,0.309351127349663,0.59690663721996,0.22409359200466
NRGN_Q92686_OID30674_v1_Inflammation_II.txt,NRGN,ssoe,Inverse variance weighted,13,-0.246058977372337,0.309357428193991,0.426388230487881,0.370194791562892
LPA_P08519_OID30747_v1_Inflammation_II.txt,LPA,ssoe,Inverse variance weighted,13,-0.215044031388027,0.309376431828287,0.486999777522948,0.31247123718491
GBP2_P32456_OID20489_v1_Inflammation.txt,GBP2,ssoe,Inverse variance weighted,13,-0.443462820107158,0.309378508885883,0.151743867243276,0.818888851990594
STXBP3_O00186_OID21240_v1_Oncology.txt,STXBP3,ssoe,Inverse variance weighted,13,-0.0701297884571087,0.309438356533369,0.820707004998554,0.0858118597176889
LPL_P06858_OID20188_v1_Cardiometabolic.txt,LPL,ssoe,Inverse variance weighted,13,0.395530067195364,0.309440971883502,0.201175935036843,0.69642397145796
IL9_P15248_OID31298_v1_Oncology_II.txt,IL9,ssoe,Inverse variance weighted,13,0.250677161838118,0.309456287617004,0.417907546706846,0.378919786158249
DLL4_Q9NR61_OID30255_v1_Cardiometabolic_II.txt,DLL4,ssoe,Inverse variance weighted,13,-0.252305578107043,0.309482409894019,0.414929142416835,0.382026061564492
SCT_P09683_OID30951_v1_Neurology_II.txt,SCT,ssoe,Inverse variance weighted,13,0.508704659211112,0.309508242937027,0.100260916803927,0.998868328437647
ENTR1_Q96C92_OID30231_v1_Cardiometabolic_II.txt,ENTR1,ssoe,Inverse variance weighted,13,-0.582320481534699,0.309548886071202,0.0599459841845498,1.22223990522412
CASP9_P55211_OID30530_v1_Inflammation_II.txt,CASP9,ssoe,Inverse variance weighted,13,-0.0404857328973958,0.309553561265905,0.895943420544608,0.0477194154730574
PSTPIP2_Q9H939_OID30596_v1_Inflammation_II.txt,PSTPIP2,ssoe,Inverse variance weighted,13,-0.0759133560287612,0.309554345941724,0.806274987783864,0.0935168126500292
NAA10_P41227_OID30188_v1_Cardiometabolic_II.txt,NAA10,ssoe,Inverse variance weighted,13,-0.0688053172556375,0.309644662781305,0.824152479463951,0.0839924304587994
EPHX2_P34913_OID20119_v1_Cardiometabolic.txt,EPHX2,ssoe,Inverse variance weighted,13,0.121922258050172,0.309653543549815,0.693774742607326,0.158781515024275
AHSG_P02765_OID30706_v1_Inflammation_II.txt,AHSG,ssoe,Inverse variance weighted,13,-0.0270598359034981,0.309653610716708,0.930363553700699,0.0313473111092529
DUSP3_P51452_OID20827_v1_Neurology.txt,DUSP3,ssoe,Inverse variance weighted,13,-0.0571061908904661,0.309656708482181,0.853685752626146,0.0687019665664713
CD7_P09564_OID30543_v1_Inflammation_II.txt,CD7,ssoe,Inverse variance weighted,13,-0.386084358060212,0.309700544706405,0.212530391504178,0.672578957760455
DGKZ_Q13574_OID20466_v1_Inflammation.txt,DGKZ,ssoe,Inverse variance weighted,13,0.013678835667526,0.309734816714389,0.964774431345501,0.0155742148149333
VTCN1_Q7Z7D3_OID21164_v1_Oncology.txt,VTCN1,ssoe,Inverse variance weighted,13,-0.189756482587229,0.309737454730089,0.540116691756867,0.267512401082284
ISM2_Q6H9L7_OID30365_v1_Cardiometabolic_II.txt,ISM2,ssoe,Inverse variance weighted,13,0.0940919316851759,0.309749381396953,0.761304692958249,0.118441493049734
NGF_P01138_OID20920_v1_Neurology.txt,NGF,ssoe,Inverse variance weighted,13,0.402893815639321,0.309757079020704,0.193369140593837,0.7136128329374
SLC1A4_P43007_OID30926_v1_Neurology_II.txt,SLC1A4,ssoe,Inverse variance weighted,13,0.424345280766418,0.309785984133411,0.170748898885502,0.767642088287673
IL17F_Q96PD4_OID20456_v1_Inflammation.txt,IL17F,ssoe,Inverse variance weighted,13,0.102829269756173,0.309786208241595,0.739937403341102,0.130805018827695
KIAA1549L_Q6ZVL6_OID31312_v1_Oncology_II.txt,KIAA1549L,ssoe,Inverse variance weighted,13,0.768624788932626,0.309798786453343,0.0130997764351882,1.88273611608413
PRKD2_Q9BZL6_OID30140_v1_Cardiometabolic_II.txt,PRKD2,ssoe,Inverse variance weighted,13,-0.224876049528449,0.309816156397272,0.467938661945845,0.329811071123094
DTX2_Q86UW9_OID30882_v1_Neurology_II.txt,DTX2,ssoe,Inverse variance weighted,13,0.979300559747953,0.309831019195014,0.00157359722185909,2.80310641982254
ANKMY2_Q8IV38_OID30518_v1_Inflammation_II.txt,ANKMY2,ssoe,Inverse variance weighted,13,0.121859552867184,0.309843293338105,0.694102242802762,0.158576552290783
PREB_Q9HCU5_OID20439_v1_Inflammation.txt,PREB,ssoe,Inverse variance weighted,13,-0.394053992261361,0.309852434715125,0.20346292457526,0.691514717246267
SLITRK6_Q9H5Y7_OID20094_v1_Cardiometabolic.txt,SLITRK6,ssoe,Inverse variance weighted,13,0.223467958224959,0.309852462906956,0.470781782425551,0.327180351149618
EPN1_Q9Y6I3_OID31252_v1_Oncology_II.txt,EPN1,ssoe,Inverse variance weighted,13,0.375102938749355,0.309853141964399,0.226055272016374,0.645785359981509
GIPC2_Q8TF65_OID31153_v1_Neurology_II.txt,GIPC2,ssoe,Inverse variance weighted,13,-0.509628681066645,0.309863859465585,0.10003462833823,0.999849637070482
JUN_P05412_OID20424_v1_Inflammation.txt,JUN,ssoe,Inverse variance weighted,13,-0.162092014887036,0.309865596265002,0.600901697902647,0.221196568846291
SNAP23_O00161_OID20218_v1_Cardiometabolic.txt,SNAP23,ssoe,Inverse variance weighted,13,-0.221621305840287,0.309878715168,0.474493346968402,0.323769872583722
HJV_Q6ZVN8_OID31006_v1_Neurology_II.txt,HJV,ssoe,Inverse variance weighted,13,-0.22288250470369,0.309886387187343,0.471993416139758,0.326064059319546
MYDGF_Q969H8_OID30313_v1_Cardiometabolic_II.txt,MYDGF,ssoe,Inverse variance weighted,13,-0.140995012332238,0.309898848926722,0.649130048567403,0.187668286686218
RABEPK_Q7Z6M1_OID21163_v1_Oncology.txt,RABEPK,ssoe,Inverse variance weighted,13,-0.152081762225177,0.309930370715233,0.623641090219195,0.205065277916241
PACS2_Q86VP3_OID30186_v1_Cardiometabolic_II.txt,PACS2,ssoe,Inverse variance weighted,13,-0.12987145886496,0.309963128482144,0.675223422619619,0.170552501012114
NECAP2_Q9NVZ3_OID30089_v1_Cardiometabolic_II.txt,NECAP2,ssoe,Inverse variance weighted,13,-0.0113794991028445,0.309979798020417,0.970715873210463,0.0129078687055873
SMARCA2_P51531_OID20796_v1_Neurology.txt,SMARCA2,ssoe,Inverse variance weighted,13,0.439787142911793,0.309982142529212,0.155971934956745,0.806953540042536
IL1A_P01583_OID20488_v1_Inflammation.txt,IL1A,ssoe,Inverse variance weighted,13,-0.117945479596144,0.309995946946502,0.703593397425548,0.152678244648211
MMP1_P03956_OID20672_v1_Inflammation.txt,MMP1,ssoe,Inverse variance weighted,13,0.306822186147781,0.310025400863988,0.322336471783025,0.491690552080051
VIM_P08670_OID20053_v1_Cardiometabolic.txt,VIM,ssoe,Inverse variance weighted,13,-0.397571106632102,0.310044845197685,0.199736747524433,0.699542026371634
CTAG1A_CTAG1B_P78358_OID31299_v1_Oncology_II.txt,CTAG1A,ssoe,Inverse variance weighted,13,0.304735383475607,0.310059800491894,0.3256922099759,0.487192628923429
CEP290_O15078_OID31287_v1_Oncology_II.txt,CEP290,ssoe,Inverse variance weighted,13,-0.233934828164172,0.310066157771983,0.45056857415797,0.346239102327519
CD82_P27701_OID31256_v1_Oncology_II.txt,CD82,ssoe,Inverse variance weighted,13,0.630729875617133,0.310071386761855,0.0419370707669688,1.37740190754186
TDO2_P48775_OID30910_v1_Neurology_II.txt,TDO2,ssoe,Inverse variance weighted,13,0.304131569670287,0.310085336164336,0.326691581935249,0.485862056115843
SMS_P52788_OID30853_v1_Neurology_II.txt,SMS,ssoe,Inverse variance weighted,13,-0.203048788499481,0.310091073948089,0.512594135787334,0.290226366567244
IL17A_Q16552_OID20469_v1_Inflammation.txt,IL17A,ssoe,Inverse variance weighted,13,-0.281448472426728,0.310102778855876,0.364090974283493,0.438790086975036
CEACAM18_A8MTB9_OID31251_v1_Oncology_II.txt,CEACAM18,ssoe,Inverse variance weighted,13,0.572764138867359,0.310112465668222,0.0647534896071389,1.18873682220752
PCBD1_P61457_OID30610_v1_Inflammation_II.txt,PCBD1,ssoe,Inverse variance weighted,13,-0.508256015696021,0.31013093070978,0.101245886810346,0.994622611292107
DGCR6_Q14129_OID30859_v1_Neurology_II.txt,DGCR6,ssoe,Inverse variance weighted,13,-0.382145466132647,0.310132308056006,0.217873858117899,0.661794876023752
PGM2_Q96G03_OID30904_v1_Neurology_II.txt,PGM2,ssoe,Inverse variance weighted,13,0.169099938693243,0.310135354252815,0.585584610056056,0.232410345637438
DNAJB8_Q8NHS0_OID20093_v1_Cardiometabolic.txt,DNAJB8,ssoe,Inverse variance weighted,13,0.292329486645205,0.310154990168284,0.345922837934064,0.461020764781454
EVPL_Q92817_OID31309_v1_Oncology_II.txt,EVPL,ssoe,Inverse variance weighted,13,0.341662650749377,0.310159673354943,0.270648573419948,0.567594257719335
HEBP1_Q9NRV9_OID20063_v1_Cardiometabolic.txt,HEBP1,ssoe,Inverse variance weighted,13,0.263066303812712,0.310195266344418,0.396400775439203,0.401865504619059
TMED1_Q13445_OID31278_v1_Oncology_II.txt,TMED1,ssoe,Inverse variance weighted,13,-0.0413982193619652,0.310202154625873,0.893833064196313,0.0487435841885118
TEX33_O43247_OID31280_v1_Oncology_II.txt,TEX33,ssoe,Inverse variance weighted,13,0.747257968024296,0.310210837232775,0.0160019418841133,1.79582731119524
KRT6C_P48668_OID30169_v1_Cardiometabolic_II.txt,KRT6C,ssoe,Inverse variance weighted,13,0.446042636348951,0.310220631644467,0.150484028188549,0.8225095920148
OFD1_O75665_OID31268_v1_Oncology_II.txt,OFD1,ssoe,Inverse variance weighted,13,0.0671956449118005,0.310222774718304,0.828516588790595,0.0816987915921497
CD3E_P07766_OID31302_v1_Oncology_II.txt,CD3E,ssoe,Inverse variance weighted,13,0.22128702815331,0.310227955701385,0.475657291028812,0.322705841859915
WAS_P42768_OID20479_v1_Inflammation.txt,WAS,ssoe,Inverse variance weighted,13,-0.0700313885301161,0.310233628508173,0.821405527786267,0.0854423788149754
NDUFA5_Q16718_OID30520_v1_Inflammation_II.txt,NDUFA5,ssoe,Inverse variance weighted,13,-0.246616050499672,0.310241871791925,0.426662698793039,0.369915323900624
CDH22_Q9UJ99_OID31332_v1_Oncology_II.txt,CDH22,ssoe,Inverse variance weighted,13,0.335819475707643,0.310252899193868,0.279072340753348,0.554283204906749
OSTN_P61366_OID30909_v1_Neurology_II.txt,OSTN,ssoe,Inverse variance weighted,13,0.528730560684947,0.310338223805029,0.0884327340893145,1.05338694762372
MAGED1_Q9Y5V3_OID21181_v1_Oncology.txt,MAGED1,ssoe,Inverse variance weighted,13,-0.419732478096343,0.310340364636615,0.176218370146696,0.753948819888299
COL4A4_P53420_OID31333_v1_Oncology_II.txt,COL4A4,ssoe,Inverse variance weighted,13,0.52866132682687,0.310356195969976,0.0884928866475502,1.05309163793355
LRTM1_Q9HBL6_OID30906_v1_Neurology_II.txt,LRTM1,ssoe,Inverse variance weighted,13,0.0850436629068568,0.310360332294861,0.784072409822543,0.105643827960673
RAP1A_P62834_OID30452_v1_Inflammation_II.txt,RAP1A,ssoe,Inverse variance weighted,13,0.0409955904799648,0.310364365278166,0.894914223028941,0.0482185895449384
TP53INP1_Q96A56_OID20120_v1_Cardiometabolic.txt,TP53INP1,ssoe,Inverse variance weighted,13,-0.184508344253669,0.310371034308778,0.552193330370411,0.257908843261442
PFDN2_Q9UHV9_OID20892_v1_Neurology.txt,PFDN2,ssoe,Inverse variance weighted,13,-0.31586272682042,0.310376704013719,0.308832256373823,0.510277345533353
SCP2_P22307_OID21161_v1_Oncology.txt,SCP2,ssoe,Inverse variance weighted,13,-0.16737210053215,0.310379352222816,0.589714286681538,0.22935835068277
GH2_P01242_OID21168_v1_Oncology.txt,GH2,ssoe,Inverse variance weighted,13,0.0822404397577816,0.310408519749014,0.791053681834323,0.101794043767357
IL13_P35225_OID20430_v1_Inflammation.txt,IL13,ssoe,Inverse variance weighted,13,-0.421973066773941,0.310412573999717,0.174021693674784,0.759396608866915
AKR1C4_P17516_OID20062_v1_Cardiometabolic.txt,AKR1C4,ssoe,Inverse variance weighted,13,-0.0657943610083494,0.310459253276233,0.832164833304609,0.0797906411319411
IL11_P20809_OID20455_v1_Inflammation.txt,IL11,ssoe,Inverse variance weighted,13,0.165388071948576,0.310462745810849,0.594231081068559,0.226044636302891
GGA1_Q9UJY5_OID20838_v1_Neurology.txt,GGA1,ssoe,Inverse variance weighted,13,0.0909510557123377,0.31049130623808,0.769578519651446,0.113747062756934
MORF4L1_Q9UBU8_OID31257_v1_Oncology_II.txt,MORF4L1,ssoe,Inverse variance weighted,13,0.575272141362427,0.310500047737797,0.0639213505027209,1.19435405801065
EP300_Q09472_OID30438_v1_Inflammation_II.txt,EP300,ssoe,Inverse variance weighted,13,0.302045818757661,0.310509827015929,0.330681755761093,0.480589765143305
PTEN_P60484_OID20794_v1_Neurology.txt,PTEN,ssoe,Inverse variance weighted,13,0.0701592085463006,0.310544839378685,0.821261341905972,0.0855186196322666
ATXN2_Q99700_OID30850_v1_Neurology_II.txt,ATXN2,ssoe,Inverse variance weighted,13,0.524726321314648,0.310550996613903,0.0910925734504408,1.04051702852607
XRCC4_Q13426_OID20869_v1_Neurology.txt,XRCC4,ssoe,Inverse variance weighted,13,0.343019257187883,0.310563525081296,0.269373729694868,0.569644760524186
RALB_P11234_OID30567_v1_Inflammation_II.txt,RALB,ssoe,Inverse variance weighted,13,0.011268112792911,0.310572577582637,0.971057711565771,0.0127549584856618
IGHMBP2_P38935_OID30123_v1_Cardiometabolic_II.txt,IGHMBP2,ssoe,Inverse variance weighted,13,0.353020206101866,0.310573523752835,0.255675458680749,0.592310956256149
FMR1_Q06787_OID21233_v1_Oncology.txt,FMR1,ssoe,Inverse variance weighted,13,-0.389837141755998,0.310584226715508,0.20941572382351,0.678990712755496
TP53_P04637_OID21232_v1_Oncology.txt,TP53,ssoe,Inverse variance weighted,13,-0.184486344117106,0.310594121018144,0.552526247635184,0.257647086091067
SPTBN2_O15020_OID30876_v1_Neurology_II.txt,SPTBN2,ssoe,Inverse variance weighted,13,-0.19271507636494,0.310595993964955,0.534949289140103,0.271687385250652
CNTN4_Q8IWV2_OID21117_v1_Neurology.txt,CNTN4,ssoe,Inverse variance weighted,13,0.275226382527363,0.31060262360507,0.375561218303552,0.425319260778535
GABARAPL1_Q9H0R8_OID31253_v1_Oncology_II.txt,GABARAPL1,ssoe,Inverse variance weighted,13,-0.258854768122993,0.310610253202407,0.404633363412417,0.392938311015196
AGXT_P21549_OID20139_v1_Cardiometabolic.txt,AGXT,ssoe,Inverse variance weighted,13,-0.0336404101658848,0.310611744897512,0.913754764902093,0.039170345338827
ALMS1_Q8TCU4_OID31275_v1_Oncology_II.txt,ALMS1,ssoe,Inverse variance weighted,13,0.649933086062785,0.310618764915954,0.0364043652970004,1.43884653638586
ARNT_P27540_OID20432_v1_Inflammation.txt,ARNT,ssoe,Inverse variance weighted,13,-0.369617974556145,0.310622713705551,0.234075565262065,0.630643919176977
S100A16_Q96FQ6_OID20878_v1_Neurology.txt,S100A16,ssoe,Inverse variance weighted,13,0.0809337969294742,0.31062674797195,0.794439557842304,0.0999391389778031
FKBP7_Q9Y680_OID20846_v1_Neurology.txt,FKBP7,ssoe,Inverse variance weighted,13,-0.0362965695297742,0.310641522152832,0.906983748240337,0.0424004947621508
MAGEA3_P43357_OID31331_v1_Oncology_II.txt,MAGEA3,ssoe,Inverse variance weighted,13,0.667647602047268,0.310659495253141,0.0316241061923904,1.49998174032042
PALLD_Q8WX93_OID30444_v1_Inflammation_II.txt,PALLD,ssoe,Inverse variance weighted,13,0.496316312044001,0.310719070287981,0.110195451274272,0.95783633222884
RPA2_P15927_OID30453_v1_Inflammation_II.txt,RPA2,ssoe,Inverse variance weighted,13,-0.378410461416868,0.310739345808616,0.223309664977296,0.65109247999407
DDX25_Q9UHL0_OID30892_v1_Neurology_II.txt,DDX25,ssoe,Inverse variance weighted,13,0.476462824903344,0.310741417021768,0.125199568927532,0.902397166434826
TCP11_Q8WWU5_OID31267_v1_Oncology_II.txt,TCP11,ssoe,Inverse variance weighted,13,0.977655576535258,0.310741603256165,0.00165406227848632,2.78144814248979
IL31_Q6EBC2_OID30487_v1_Inflammation_II.txt,IL31,ssoe,Inverse variance weighted,13,0.0928383383161363,0.310767625251228,0.765139372427806,0.116259449600303
CBLN1_P23435_OID30851_v1_Neurology_II.txt,CBLN1,ssoe,Inverse variance weighted,13,-0.319126190098042,0.310779424759632,0.304487558619684,0.51643044796774
GIPC3_Q8TF64_OID31507_v1_Oncology_II.txt,GIPC3,ssoe,Inverse variance weighted,13,-0.227693892014152,0.310779764018045,0.46376977176289,0.33369756183085
INSL5_Q9Y5Q6_OID31448_v1_Oncology_II.txt,INSL5,ssoe,Inverse variance weighted,13,0.438825628958956,0.310781307838744,0.157947666233469,0.801486786659207
PMS1_P54277_OID30943_v1_Neurology_II.txt,PMS1,ssoe,Inverse variance weighted,13,-0.0812950056726008,0.310790185258393,0.793648963994386,0.100371546326916
TP73_O15350_OID30879_v1_Neurology_II.txt,TP73,ssoe,Inverse variance weighted,13,0.0784080527472142,0.310806595253313,0.800830204080919,0.0964595553860029
KAZN_Q674X7_OID31481_v1_Oncology_II.txt,KAZN,ssoe,Inverse variance weighted,13,-0.13087185095149,0.310810755298004,0.67370686590117,0.171529026630108
SOD2_P04179_OID21114_v1_Neurology.txt,SOD2,ssoe,Inverse variance weighted,13,0.0222629862867531,0.310857055677158,0.942905849203194,0.0255316701607409
POSTN_Q15063_OID30410_v1_Cardiometabolic_II.txt,POSTN,ssoe,Inverse variance weighted,13,0.509027881653706,0.310868817166704,0.101539341413485,0.993365657766325
LTO1_Q8WV07_OID20434_v1_Inflammation.txt,LTO1,ssoe,Inverse variance weighted,13,0.18762780538008,0.310881258965187,0.546152657823677,0.262685948533586
IL20RA_Q9UHF4_OID20422_v1_Inflammation.txt,IL20RA,ssoe,Inverse variance weighted,13,0.0675189892609497,0.310899705238158,0.828073606697738,0.0819310574640826
LRP2BP_Q9P2M1_OID30907_v1_Neurology_II.txt,LRP2BP,ssoe,Inverse variance weighted,13,0.318771122944166,0.310921207679129,0.305246523794636,0.515349273182929
BABAM1_Q9NWV8_OID30466_v1_Inflammation_II.txt,BABAM1,ssoe,Inverse variance weighted,13,0.291273829272253,0.310925894426012,0.348864007819336,0.457343834254266
ITPRIP_Q8IWB1_OID30860_v1_Neurology_II.txt,ITPRIP,ssoe,Inverse variance weighted,13,-0.105158151888486,0.310936354681728,0.735213743955095,0.133586382922182
AMFR_Q9UKV5_OID20806_v1_Neurology.txt,AMFR,ssoe,Inverse variance weighted,13,0.0330800606914739,0.310957355444855,0.915279796212353,0.0384461241017461
KIAA1549_Q9HCM3_OID31307_v1_Oncology_II.txt,KIAA1549,ssoe,Inverse variance weighted,13,-0.29584016505498,0.310965918680291,0.341422264403056,0.466708161627519
KLK15_Q9H2R5_OID31427_v1_Oncology_II.txt,KLK15,ssoe,Inverse variance weighted,13,0.149478337641953,0.310966315456907,0.630736977797573,0.200151707166372
PLCB1_Q9NQ66_OID30484_v1_Inflammation_II.txt,PLCB1,ssoe,Inverse variance weighted,13,0.29736557590543,0.310986816579654,0.338971229363162,0.469837161558176
CEND1_Q8N111_OID30821_v1_Neurology_II.txt,CEND1,ssoe,Inverse variance weighted,13,-0.0590166960564361,0.310990748521282,0.84948941130262,0.0708420301457336
CRX_O43186_OID20070_v1_Cardiometabolic.txt,CRX,ssoe,Inverse variance weighted,13,0.149395750045119,0.310991460090923,0.630953389702823,0.200002722122798
LIF_P15018_OID20824_v1_Neurology.txt,LIF,ssoe,Inverse variance weighted,13,0.00481854745961042,0.310997421295855,0.987638190730985,0.00540212479210803
MMUT_P22033_OID30159_v1_Cardiometabolic_II.txt,MMUT,ssoe,Inverse variance weighted,13,-0.298704003777749,0.311015171351238,0.336845796497394,0.47256886784337
NME1_P15531_OID30451_v1_Inflammation_II.txt,NME1,ssoe,Inverse variance weighted,13,0.52927310237427,0.311053253351122,0.0888394924252145,1.0513939314108
IL33_O95760_OID20428_v1_Inflammation.txt,IL33,ssoe,Inverse variance weighted,13,-0.299952226684158,0.311060998811483,0.334901816070567,0.47508249740702
CTNNA1_P35221_OID30800_v1_Neurology_II.txt,CTNNA1,ssoe,Inverse variance weighted,13,0.0719966906283152,0.311108336660444,0.816988530675602,0.0877840402843048
SERPINB5_P36952_OID20064_v1_Cardiometabolic.txt,SERPINB5,ssoe,Inverse variance weighted,13,-0.0619920697515279,0.311109999826707,0.842058634977595,0.0746576662668588
HAVCR2_Q8TDQ0_OID21137_v1_Neurology.txt,HAVCR2,ssoe,Inverse variance weighted,13,-0.248960909213767,0.311113739484858,0.423580602178747,0.373063936571221
EIF5A_P63241_OID20423_v1_Inflammation.txt,EIF5A,ssoe,Inverse variance weighted,13,-0.275162518066971,0.311119616652466,0.376465876531366,0.424274382825162
CSF2RA_P15509_OID20915_v1_Neurology.txt,CSF2RA,ssoe,Inverse variance weighted,13,0.199747814605707,0.311123517349584,0.520859583709541,0.283279340499549
GTPBP2_Q9BX10_OID30946_v1_Neurology_II.txt,GTPBP2,ssoe,Inverse variance weighted,13,0.00671805272768051,0.31113947343667,0.982773596593388,0.00754651988409052
FGF6_P10767_OID30443_v1_Inflammation_II.txt,FGF6,ssoe,Inverse variance weighted,13,0.246419115570674,0.311153431220648,0.428387665200076,0.368163042538278
PRKCQ_Q04759_OID20468_v1_Inflammation.txt,PRKCQ,ssoe,Inverse variance weighted,13,-0.169974532469169,0.311162357406424,0.584889473864416,0.23292619447483
PFDN6_O15212_OID30938_v1_Neurology_II.txt,PFDN6,ssoe,Inverse variance weighted,13,0.346366193648026,0.311172015266599,0.265664623296454,0.575666273704305
TARM1_B6A8C7_OID30937_v1_Neurology_II.txt,TARM1,ssoe,Inverse variance weighted,13,0.663092293715869,0.311175215500986,0.0330949910697625,1.48023773176428
TPBGL_P0DKB5_OID30928_v1_Neurology_II.txt,TPBGL,ssoe,Inverse variance weighted,13,0.105572370980602,0.311175899240135,0.734407009333802,0.134063186789841
IL2RB_P14784_OID20450_v1_Inflammation.txt,IL2RB,ssoe,Inverse variance weighted,13,0.279634182512608,0.311179276520535,0.36885123042897,0.433148763465949
LRFN2_Q9ULH4_OID30895_v1_Neurology_II.txt,LRFN2,ssoe,Inverse variance weighted,13,0.449005888915813,0.311181113949572,0.149046235217333,0.826678989406509
NRTN_Q99748_OID20465_v1_Inflammation.txt,NRTN,ssoe,Inverse variance weighted,13,-0.0451006977332471,0.311181472060177,0.884763178970204,0.0531729596184961
FGF12_P61328_OID30454_v1_Inflammation_II.txt,FGF12,ssoe,Inverse variance weighted,13,0.22901140883807,0.311194130149768,0.461784421832604,0.335560721973743
SSBP1_Q04837_OID30468_v1_Inflammation_II.txt,SSBP1,ssoe,Inverse variance weighted,13,0.549350875059376,0.311208181106158,0.0775268149752339,1.11054805773169
LILRA4_P59901_OID30162_v1_Cardiometabolic_II.txt,LILRA4,ssoe,Inverse variance weighted,13,0.247386464182505,0.31121374529594,0.426666705659588,0.369911245381771
STX5_Q13190_OID30432_v1_Inflammation_II.txt,STX5,ssoe,Inverse variance weighted,13,-0.0977063655862926,0.311218759522605,0.753560878703164,0.122881656133912
TCL1B_O95988_OID20058_v1_Cardiometabolic.txt,TCL1B,ssoe,Inverse variance weighted,13,0.109373414911433,0.311221718788117,0.725263932266144,0.1395039196805
TERF1_P54274_OID30480_v1_Inflammation_II.txt,TERF1,ssoe,Inverse variance weighted,13,0.24441512512028,0.311248087329035,0.432292758341578,0.364222039596199
IL2_P60568_OID20419_v1_Inflammation.txt,IL2,ssoe,Inverse variance weighted,13,0.11648227916551,0.311263236111721,0.708237416590159,0.14982113294449
RNF31_Q96EP0_OID30473_v1_Inflammation_II.txt,RNF31,ssoe,Inverse variance weighted,13,-0.226548273440304,0.311267987243438,0.46672140596201,0.330942279941954
MFAP3_P55082_OID20057_v1_Cardiometabolic.txt,MFAP3,ssoe,Inverse variance weighted,13,0.34090200257582,0.311270550816907,0.273431143027319,0.563152022048219
GSAP_A4D1B5_OID21173_v1_Oncology.txt,GSAP,ssoe,Inverse variance weighted,13,0.186704575966079,0.311287036237443,0.548651070997721,0.260703768696197
MAP1LC3A_Q9H492_OID30868_v1_Neurology_II.txt,MAP1LC3A,ssoe,Inverse variance weighted,13,0.0604453023097664,0.311293738159281,0.846039258090671,0.0726094842699913
IL24_Q13007_OID20440_v1_Inflammation.txt,IL24,ssoe,Inverse variance weighted,13,-0.165398351617291,0.311308841735512,0.595210985522417,0.225329061824176
FGF3_P11487_OID30544_v1_Inflammation_II.txt,FGF3,ssoe,Inverse variance weighted,13,-0.0491878889524684,0.311309523425414,0.874454307377444,0.0582628786636165
COL4A1_P02462_OID20208_v1_Cardiometabolic.txt,COL4A1,ssoe,Inverse variance weighted,13,-0.251220314459083,0.311318819199894,0.419692341688293,0.377068955479623
HMGCS1_Q01581_OID30157_v1_Cardiometabolic_II.txt,HMGCS1,ssoe,Inverse variance weighted,13,0.510338595976546,0.311319734818684,0.101156041846095,0.995008172586141
